snapshot_id,snapshot_date,product_id,plant_id,stock_qty,reorder_level
820,2025-12-01,4,2,58,60
821,2025-12-01,5,2,39,38
822,2025-12-01,6,2,74,50
823,2025-12-01,7,2,140,33
824,2025-12-01,8,2,68,50
825,2025-12-01,9,2,88,52
826,2025-12-01,10,2,38,31
827,2025-12-01,11,2,43,52
828,2025-12-01,12,2,142,53
829,2025-12-01,13,2,140,35
830,2025-12-01,14,2,72,20
831,2025-12-01,15,2,27,20
832,2025-12-01,16,2,58,43
833,2025-12-01,17,2,153,57
834,2025-12-01,18,2,159,47
835,2025-12-01,19,2,38,24
836,2025-12-01,20,2,112,29
837,2025-12-01,21,2,99,34
838,2025-12-01,22,2,36,34
839,2025-12-01,23,2,114,22
840,2025-12-01,24,2,76,47
841,2025-12-01,1,3,106,30
842,2025-12-01,2,3,136,46
843,2025-12-01,3,3,102,46
844,2025-12-01,4,3,66,60
845,2025-12-01,5,3,102,38
846,2025-12-01,6,3,118,50
847,2025-12-01,7,3,103,33
848,2025-12-01,8,3,97,50
849,2025-12-01,9,3,107,52
850,2025-12-01,10,3,112,31
851,2025-12-01,11,3,28,52
852,2025-12-01,12,3,134,53
853,2025-12-01,13,3,81,35
854,2025-12-01,14,3,38,20
855,2025-12-01,15,3,64,20
856,2025-12-01,16,3,94,43
857,2025-12-01,17,3,153,57
858,2025-12-01,18,3,103,47
859,2025-12-01,19,3,29,24
860,2025-12-01,20,3,121,29
861,2025-12-01,21,3,99,34
862,2025-12-01,22,3,109,34
863,2025-12-01,23,3,50,22
864,2025-12-01,24,3,103,47
865,2026-01-01,1,1,131,30
866,2026-01-01,2,1,75,46
867,2026-01-01,3,1,48,46
868,2026-01-01,4,1,64,60
869,2026-01-01,5,1,145,38
870,2026-01-01,6,1,78,50
871,2026-01-01,7,1,132,33
872,2026-01-01,8,1,125,50
873,2026-01-01,9,1,167,52
874,2026-01-01,10,1,105,31
875,2026-01-01,11,1,32,52
876,2026-01-01,12,1,97,53
877,2026-01-01,13,1,97,35
878,2026-01-01,14,1,39,20
879,2026-01-01,15,1,41,20
880,2026-01-01,16,1,44,43
881,2026-01-01,17,1,159,57
882,2026-01-01,18,1,81,47
883,2026-01-01,19,1,20,24
884,2026-01-01,20,1,117,29
885,2026-01-01,21,1,76,34
886,2026-01-01,22,1,72,34
887,2026-01-01,23,1,49,22
888,2026-01-01,24,1,53,47
889,2026-01-01,1,2,88,30
890,2026-01-01,2,2,69,46
891,2026-01-01,3,2,71,46
892,2026-01-01,4,2,44,60
893,2026-01-01,5,2,39,38
894,2026-01-01,6,2,129,50
895,2026-01-01,7,2,53,33
896,2026-01-01,8,2,158,50
897,2026-01-01,9,2,71,52
898,2026-01-01,10,2,59,31
899,2026-01-01,11,2,62,52
900,2026-01-01,12,2,67,53
901,2026-01-01,13,2,56,35
902,2026-01-01,14,2,88,20
903,2026-01-01,15,2,102,20
904,2026-01-01,16,2,57,43
905,2026-01-01,17,2,137,57
906,2026-01-01,18,2,98,47
907,2026-01-01,19,2,7,24
908,2026-01-01,20,2,126,29
909,2026-01-01,21,2,49,34
910,2026-01-01,22,2,60,34
911,2026-01-01,23,2,111,22
912,2026-01-01,24,2,136,47
913,2026-01-01,1,3,56,30
914,2026-01-01,2,3,114,46
915,2026-01-01,3,3,48,46
916,2026-01-01,4,3,40,60
917,2026-01-01,5,3,137,38
918,2026-01-01,6,3,81,50
919,2026-01-01,7,3,61,33
920,2026-01-01,8,3,126,50
921,2026-01-01,9,3,124,52
922,2026-01-01,10,3,43,31
923,2026-01-01,11,3,42,52
924,2026-01-01,12,3,79,53
925,2026-01-01,13,3,90,35
926,2026-01-01,14,3,93,20
927,2026-01-01,15,3,120,20
928,2026-01-01,16,3,147,43
929,2026-01-01,17,3,175,57
930,2026-01-01,18,3,113,47
931,2026-01-01,19,3,0,24
932,2026-01-01,20,3,80,29
933,2026-01-01,21,3,72,34
934,2026-01-01,22,3,74,34
935,2026-01-01,23,3,125,22
936,2026-01-01,24,3,163,47
937,2026-02-01,1,1,117,30
938,2026-02-01,2,1,91,46
939,2026-02-01,3,1,159,46
940,2026-02-01,4,1,61,60
941,2026-02-01,5,1,42,38
942,2026-02-01,6,1,123,50
943,2026-02-01,7,1,96,33
944,2026-02-01,8,1,55,50
945,2026-02-01,9,1,166,52
946,2026-02-01,10,1,82,31
947,2026-02-01,11,1,64,52
948,2026-02-01,12,1,114,53
949,2026-02-01,13,1,58,35
950,2026-02-01,14,1,24,20
951,2026-02-01,15,1,138,20
952,2026-02-01,16,1,124,43
953,2026-02-01,17,1,67,57
954,2026-02-01,18,1,146,47
955,2026-02-01,19,1,16,24
956,2026-02-01,20,1,128,29
957,2026-02-01,21,1,94,34
958,2026-02-01,22,1,126,34
959,2026-02-01,23,1,55,22
960,2026-02-01,24,1,114,47
961,2026-02-01,1,2,135,30
962,2026-02-01,2,2,66,46
963,2026-02-01,3,2,83,46
964,2026-02-01,4,2,56,60
965,2026-02-01,5,2,85,38
966,2026-02-01,6,2,134,50
967,2026-02-01,7,2,95,33
968,2026-02-01,8,2,133,50
969,2026-02-01,9,2,85,52
970,2026-02-01,10,2,80,31
971,2026-02-01,11,2,45,52
972,2026-02-01,12,2,59,53
973,2026-02-01,13,2,49,35
974,2026-02-01,14,2,56,20
975,2026-02-01,15,2,94,20
976,2026-02-01,16,2,54,43
977,2026-02-01,17,2,119,57
978,2026-02-01,18,2,88,47
979,2026-02-01,19,2,8,24
980,2026-02-01,20,2,125,29
981,2026-02-01,21,2,126,34
982,2026-02-01,22,2,53,34
983,2026-02-01,23,2,61,22
984,2026-02-01,24,2,86,47
985,2026-02-01,1,3,79,30
986,2026-02-01,2,3,60,46
987,2026-02-01,3,3,80,46
988,2026-02-01,4,3,63,60
989,2026-02-01,5,3,154,38
990,2026-02-01,6,3,79,50
991,2026-02-01,7,3,39,33
992,2026-02-01,8,3,97,50
993,2026-02-01,9,3,147,52
994,2026-02-01,10,3,141,31
995,2026-02-01,11,3,54,52
996,2026-02-01,12,3,118,53
997,2026-02-01,13,3,123,35
998,2026-02-01,14,3,33,20
999,2026-02-01,15,3,100,20
1000,2026-02-01,16,3,103,43
1001,2026-02-01,17,3,84,57
1002,2026-02-01,18,3,118,47
1003,2026-02-01,19,3,23,24
1004,2026-02-01,20,3,121,29
1005,2026-02-01,21,3,59,34
1006,2026-02-01,22,3,39,34
1007,2026-02-01,23,3,85,22
1008,2026-02-01,24,3,127,47
1009,2026-03-01,1,1,68,30
1010,2026-03-01,2,1,123,46
1011,2026-03-01,3,1,88,46
1012,2026-03-01,4,1,62,60
1013,2026-03-01,5,1,61,38
1014,2026-03-01,6,1,148,50
1015,2026-03-01,7,1,149,33
1016,2026-03-01,8,1,52,50
1017,2026-03-01,9,1,106,52
1018,2026-03-01,10,1,95,31
1019,2026-03-01,11,1,39,52
1020,2026-03-01,12,1,73,53
1021,2026-03-01,13,1,39,35
1022,2026-03-01,14,1,47,20
1023,2026-03-01,15,1,47,20
1024,2026-03-01,16,1,64,43
1025,2026-03-01,17,1,168,57
1026,2026-03-01,18,1,90,47
1027,2026-03-01,19,1,0,24
1028,2026-03-01,20,1,114,29
1029,2026-03-01,21,1,133,34
1030,2026-03-01,22,1,63,34
1031,2026-03-01,23,1,130,22
1032,2026-03-01,24,1,130,47
1033,2026-03-01,1,2,87,30
1034,2026-03-01,2,2,77,46
1035,2026-03-01,3,2,140,46
1036,2026-03-01,4,2,57,60
1037,2026-03-01,5,2,105,38
1038,2026-03-01,6,2,158,50
1039,2026-03-01,7,2,81,33
1040,2026-03-01,8,2,74,50
1041,2026-03-01,9,2,87,52
1042,2026-03-01,10,2,120,31
1043,2026-03-01,11,2,65,52
1044,2026-03-01,12,2,168,53
1045,2026-03-01,13,2,141,35
1046,2026-03-01,14,2,43,20
1047,2026-03-01,15,2,108,20
1048,2026-03-01,16,2,90,43
1049,2026-03-01,17,2,118,57
1050,2026-03-01,18,2,65,47
1051,2026-03-01,19,2,21,24
1052,2026-03-01,20,2,76,29
1053,2026-03-01,21,2,148,34
1054,2026-03-01,22,2,149,34
1055,2026-03-01,23,2,130,22
1056,2026-03-01,24,2,130,47
1057,2026-03-01,1,3,48,30
1058,2026-03-01,2,3,82,46
1059,2026-03-01,3,3,132,46
1060,2026-03-01,4,3,40,60
1061,2026-03-01,5,3,150,38
1062,2026-03-01,6,3,57,50
1063,2026-03-01,7,3,64,33
1064,2026-03-01,8,3,142,50
1065,2026-03-01,9,3,90,52
1066,2026-03-01,10,3,72,31
1067,2026-03-01,11,3,62,52
1068,2026-03-01,12,3,101,53
1069,2026-03-01,13,3,140,35
1070,2026-03-01,14,3,120,20
1071,2026-03-01,15,3,41,20
1072,2026-03-01,16,3,135,43
1073,2026-03-01,17,3,107,57
1074,2026-03-01,18,3,50,47
1075,2026-03-01,19,3,36,24
1076,2026-03-01,20,3,63,29
1077,2026-03-01,21,3,151,34
1078,2026-03-01,22,3,68,34
1079,2026-03-01,23,3,49,22
1080,2026-03-01,24,3,148,47
1081,2026-04-01,1,1,108,30
1082,2026-04-01,2,1,144,46
1083,2026-04-01,3,1,141,46
1084,2026-04-01,4,1,49,60
1085,2026-04-01,5,1,139,38
1086,2026-04-01,6,1,65,50
1087,2026-04-01,7,1,144,33
1088,2026-04-01,8,1,53,50
1089,2026-04-01,9,1,166,52
1090,2026-04-01,10,1,57,31
1091,2026-04-01,11,1,51,52
1092,2026-04-01,12,1,77,53
1093,2026-04-01,13,1,98,35
1094,2026-04-01,14,1,103,20
1095,2026-04-01,15,1,109,20
1096,2026-04-01,16,1,128,43
1097,2026-04-01,17,1,122,57
1098,2026-04-01,18,1,74,47
1099,2026-04-01,19,1,10,24
1100,2026-04-01,20,1,112,29
1101,2026-04-01,21,1,149,34
1102,2026-04-01,22,1,89,34
1103,2026-04-01,23,1,70,22
1104,2026-04-01,24,1,131,47
1105,2026-04-01,1,2,148,30
1106,2026-04-01,2,2,83,46
1107,2026-04-01,3,2,144,46
1108,2026-04-01,4,2,43,60
1109,2026-04-01,5,2,104,38
1110,2026-04-01,6,2,99,50
1111,2026-04-01,7,2,39,33
1112,2026-04-01,8,2,67,50
1113,2026-04-01,9,2,143,52
1114,2026-04-01,10,2,31,31
1115,2026-04-01,11,2,32,52
1116,2026-04-01,12,2,74,53
1117,2026-04-01,13,2,93,35
1118,2026-04-01,14,2,34,20
1119,2026-04-01,15,2,117,20
1120,2026-04-01,16,2,103,43
1121,2026-04-01,17,2,63,57
1122,2026-04-01,18,2,56,47
1123,2026-04-01,19,2,20,24
1124,2026-04-01,20,2,43,29
1125,2026-04-01,21,2,56,34
1126,2026-04-01,22,2,99,34
1127,2026-04-01,23,2,96,22
1128,2026-04-01,24,2,84,47
1129,2026-04-01,1,3,113,30
1130,2026-04-01,2,3,103,46
1131,2026-04-01,3,3,157,46
1132,2026-04-01,4,3,53,60
1133,2026-04-01,5,3,90,38
1134,2026-04-01,6,3,148,50
1135,2026-04-01,7,3,83,33
1136,2026-04-01,8,3,143,50
1137,2026-04-01,9,3,122,52
1138,2026-04-01,10,3,45,31
1139,2026-04-01,11,3,44,52
1140,2026-04-01,12,3,97,53
1141,2026-04-01,13,3,35,35
1142,2026-04-01,14,3,109,20
1143,2026-04-01,15,3,72,20
1144,2026-04-01,16,3,149,43
1145,2026-04-01,17,3,158,57
1146,2026-04-01,18,3,159,47
1147,2026-04-01,19,3,16,24
1148,2026-04-01,20,3,88,29
1149,2026-04-01,21,3,114,34
1150,2026-04-01,22,3,150,34
1151,2026-04-01,23,3,62,22
1152,2026-04-01,24,3,159,47
1153,2026-05-01,1,1,119,30
1154,2026-05-01,2,1,79,46
1155,2026-05-01,3,1,154,46
1156,2026-05-01,4,1,57,60
1157,2026-05-01,5,1,55,38
1158,2026-05-01,6,1,117,50
1159,2026-05-01,7,1,77,33
1160,2026-05-01,8,1,133,50
1161,2026-05-01,9,1,171,52
1162,2026-05-01,10,1,111,31
1163,2026-05-01,11,1,49,52
1164,2026-05-01,12,1,79,53
1165,2026-05-01,13,1,115,35
1166,2026-05-01,14,1,40,20
1167,2026-05-01,15,1,124,20
1168,2026-05-01,16,1,54,43
1169,2026-05-01,17,1,92,57
1170,2026-05-01,18,1,148,47
1171,2026-05-01,19,1,10,24
1172,2026-05-01,20,1,29,29
1173,2026-05-01,21,1,77,34
1174,2026-05-01,22,1,39,34
1175,2026-05-01,23,1,43,22
1176,2026-05-01,24,1,148,47
1177,2026-05-01,1,2,74,30
1178,2026-05-01,2,2,134,46
1179,2026-05-01,3,2,73,46
1180,2026-05-01,4,2,67,60
1181,2026-05-01,5,2,41,38
1182,2026-05-01,6,2,55,50
1183,2026-05-01,7,2,135,33
1184,2026-05-01,8,2,53,50
1185,2026-05-01,9,2,74,52
1186,2026-05-01,10,2,72,31
1187,2026-05-01,11,2,63,52
1188,2026-05-01,12,2,140,53
1189,2026-05-01,13,2,105,35
1190,2026-05-01,14,2,49,20
1191,2026-05-01,15,2,128,20
1192,2026-05-01,16,2,59,43
1193,2026-05-01,17,2,165,57
1194,2026-05-01,18,2,88,47
1195,2026-05-01,19,2,39,24
1196,2026-05-01,20,2,120,29
1197,2026-05-01,21,2,55,34
1198,2026-05-01,22,2,111,34
1199,2026-05-01,23,2,119,22
1200,2026-05-01,24,2,72,47
1201,2026-05-01,1,3,42,30
1202,2026-05-01,2,3,68,46
1203,2026-05-01,3,3,164,46
1204,2026-05-01,4,3,54,60
1205,2026-05-01,5,3,90,38
1206,2026-05-01,6,3,82,50
1207,2026-05-01,7,3,74,33
1208,2026-05-01,8,3,77,50
1209,2026-05-01,9,3,145,52
1210,2026-05-01,10,3,81,31
1211,2026-05-01,11,3,51,52
1212,2026-05-01,12,3,154,53
1213,2026-05-01,13,3,136,35
1214,2026-05-01,14,3,129,20
1215,2026-05-01,15,3,57,20
1216,2026-05-01,16,3,138,43
1217,2026-05-01,17,3,175,57
1218,2026-05-01,18,3,140,47
1219,2026-05-01,19,3,2,24
1220,2026-05-01,20,3,60,29
1221,2026-05-01,21,3,72,34
1222,2026-05-01,22,3,75,34
1223,2026-05-01,23,3,51,22
1224,2026-05-01,24,3,85,47
1225,2026-06-01,1,1,135,30
1226,2026-06-01,2,1,101,46
1227,2026-06-01,3,1,144,46
1228,2026-06-01,4,1,47,60
1229,2026-06-01,5,1,48,38
1230,2026-06-01,6,1,129,50
1231,2026-06-01,7,1,148,33
1232,2026-06-01,8,1,167,50
1233,2026-06-01,9,1,111,52
1234,2026-06-01,10,1,89,31
1235,2026-06-01,11,1,38,52
1236,2026-06-01,12,1,76,53
1237,2026-06-01,13,1,127,35
1238,2026-06-01,14,1,98,20
1239,2026-06-01,15,1,76,20
1240,2026-06-01,16,1,49,43
1241,2026-06-01,17,1,169,57
1242,2026-06-01,18,1,95,47
1243,2026-06-01,19,1,31,24
1244,2026-06-01,20,1,39,29
1245,2026-06-01,21,1,149,34
1246,2026-06-01,22,1,125,34
1247,2026-06-01,23,1,93,22
1248,2026-06-01,24,1,109,47
1249,2026-06-01,1,2,145,30
1250,2026-06-01,2,2,162,46
1251,2026-06-01,3,2,165,46
1252,2026-06-01,4,2,45,60
1253,2026-06-01,5,2,142,38
1254,2026-06-01,6,2,120,50
1255,2026-06-01,7,2,149,33
1256,2026-06-01,8,2,65,50
1257,2026-06-01,9,2,130,52
1258,2026-06-01,10,2,133,31
1259,2026-06-01,11,2,27,52
1260,2026-06-01,12,2,145,53
1261,2026-06-01,13,2,133,35
1262,2026-06-01,14,2,23,20
1263,2026-06-01,15,2,59,20
1264,2026-06-01,16,2,109,43
1265,2026-06-01,17,2,75,57
1266,2026-06-01,18,2,139,47
1267,2026-06-01,19,2,0,24
1268,2026-06-01,20,2,109,29
1269,2026-06-01,21,2,147,34
1270,2026-06-01,22,2,42,34
1271,2026-06-01,23,2,133,22
1272,2026-06-01,24,2,103,47
1273,2026-06-01,1,3,41,30
1274,2026-06-01,2,3,119,46
1275,2026-06-01,3,3,98,46
1276,2026-06-01,4,3,58,60
1277,2026-06-01,5,3,115,38
1278,2026-06-01,6,3,160,50
1279,2026-06-01,7,3,83,33
1280,2026-06-01,8,3,150,50
1281,2026-06-01,9,3,108,52
1282,2026-06-01,10,3,93,31
1283,2026-06-01,11,3,43,52
1284,2026-06-01,12,3,76,53
1285,2026-06-01,13,3,107,35
1286,2026-06-01,14,3,58,20
1287,2026-06-01,15,3,101,20
1288,2026-06-01,16,3,140,43
1289,2026-06-01,17,3,85,57
1290,2026-06-01,18,3,85,47
1291,2026-06-01,19,3,4,24
1292,2026-06-01,20,3,147,29
1293,2026-06-01,21,3,150,34
1294,2026-06-01,22,3,52,34
1295,2026-06-01,23,3,42,22
1296,2026-06-01,24,3,164,47
1297,2026-07-01,1,1,82,30
1298,2026-07-01,2,1,129,46
1299,2026-07-01,3,1,86,46
1300,2026-07-01,4,1,70,60
1301,2026-07-01,5,1,71,38
1302,2026-07-01,6,1,148,50
1303,2026-07-01,7,1,78,33
1304,2026-07-01,8,1,100,50
1305,2026-07-01,9,1,120,52
1306,2026-07-01,10,1,126,31
1307,2026-07-01,11,1,34,52
1308,2026-07-01,12,1,100,53
1309,2026-07-01,13,1,103,35
1310,2026-07-01,14,1,85,20
1311,2026-07-01,15,1,26,20
1312,2026-07-01,16,1,159,43
1313,2026-07-01,17,1,67,57
1314,2026-07-01,18,1,129,47
1315,2026-07-01,19,1,12,24
1316,2026-07-01,20,1,142,29
1317,2026-07-01,21,1,64,34
1318,2026-07-01,22,1,92,34
1319,2026-07-01,23,1,65,22
1320,2026-07-01,24,1,107,47
1321,2026-07-01,1,2,67,30
1322,2026-07-01,2,2,111,46
1323,2026-07-01,3,2,153,46
1324,2026-07-01,4,2,50,60
1325,2026-07-01,5,2,122,38
1326,2026-07-01,6,2,120,50
1327,2026-07-01,7,2,93,33
1328,2026-07-01,8,2,85,50
1329,2026-07-01,9,2,150,52
1330,2026-07-01,10,2,55,31
1331,2026-07-01,11,2,63,52
1332,2026-07-01,12,2,93,53
1333,2026-07-01,13,2,75,35
1334,2026-07-01,14,2,98,20
1335,2026-07-01,15,2,95,20
1336,2026-07-01,16,2,138,43
1337,2026-07-01,17,2,118,57
1338,2026-07-01,18,2,115,47
1339,2026-07-01,19,2,26,24
1340,2026-07-01,20,2,125,29
1341,2026-07-01,21,2,63,34
1342,2026-07-01,22,2,114,34
1343,2026-07-01,23,2,136,22
1344,2026-07-01,24,2,165,47
1345,2026-07-01,1,3,141,30
1346,2026-07-01,2,3,79,46
1347,2026-07-01,3,3,72,46
1348,2026-07-01,4,3,46,60
1349,2026-07-01,5,3,107,38
1350,2026-07-01,6,3,117,50
1351,2026-07-01,7,3,148,33
1352,2026-07-01,8,3,71,50
1353,2026-07-01,9,3,64,52
1354,2026-07-01,10,3,151,31
1355,2026-07-01,11,3,38,52
1356,2026-07-01,12,3,86,53
1357,2026-07-01,13,3,141,35
1358,2026-07-01,14,3,116,20
1359,2026-07-01,15,3,81,20
1360,2026-07-01,16,3,97,43
1361,2026-07-01,17,3,133,57
1362,2026-07-01,18,3,115,47
1363,2026-07-01,19,3,17,24
1364,2026-07-01,20,3,60,29
1365,2026-07-01,21,3,98,34
1366,2026-07-01,22,3,66,34
1367,2026-07-01,23,3,33,22
1368,2026-07-01,24,3,157,47
1369,2026-08-01,1,1,107,30
1370,2026-08-01,2,1,128,46
1371,2026-08-01,3,1,149,46
1372,2026-08-01,4,1,75,60
1373,2026-08-01,5,1,154,38
1374,2026-08-01,6,1,64,50
1375,2026-08-01,7,1,141,33
1376,2026-08-01,8,1,87,50
1377,2026-08-01,9,1,124,52
1378,2026-08-01,10,1,39,31
1379,2026-08-01,11,1,40,52
1380,2026-08-01,12,1,121,53
1381,2026-08-01,13,1,56,35
1382,2026-08-01,14,1,109,20
1383,2026-08-01,15,1,21,20
1384,2026-08-01,16,1,108,43
1385,2026-08-01,17,1,155,57
1386,2026-08-01,18,1,117,47
1387,2026-08-01,19,1,32,24
1388,2026-08-01,20,1,131,29
1389,2026-08-01,21,1,134,34
1390,2026-08-01,22,1,115,34
1391,2026-08-01,23,1,52,22
1392,2026-08-01,24,1,128,47
1393,2026-08-01,1,2,85,30
1394,2026-08-01,2,2,135,46
1395,2026-08-01,3,2,99,46
1396,2026-08-01,4,2,60,60
1397,2026-08-01,5,2,71,38
1398,2026-08-01,6,2,129,50
1399,2026-08-01,7,2,121,33
1400,2026-08-01,8,2,73,50
1401,2026-08-01,9,2,107,52
1402,2026-08-01,10,2,55,31
1403,2026-08-01,11,2,27,52
1404,2026-08-01,12,2,144,53
1405,2026-08-01,13,2,72,35
1406,2026-08-01,14,2,68,20
1407,2026-08-01,15,2,73,20
1408,2026-08-01,16,2,68,43
1409,2026-08-01,17,2,171,57
1410,2026-08-01,18,2,132,47
1411,2026-08-01,19,2,16,24
1412,2026-08-01,20,2,148,29
1413,2026-08-01,21,2,126,34
1414,2026-08-01,22,2,114,34
1415,2026-08-01,23,2,107,22
1416,2026-08-01,24,2,156,47
1417,2026-08-01,1,3,80,30
1418,2026-08-01,2,3,108,46
1419,2026-08-01,3,3,82,46
1420,2026-08-01,4,3,72,60
1421,2026-08-01,5,3,131,38
1422,2026-08-01,6,3,164,50
1423,2026-08-01,7,3,62,33
1424,2026-08-01,8,3,57,50
1425,2026-08-01,9,3,137,52
1426,2026-08-01,10,3,77,31
1427,2026-08-01,11,3,43,52
1428,2026-08-01,12,3,100,53
1429,2026-08-01,13,3,78,35
1430,2026-08-01,14,3,87,20
1431,2026-08-01,15,3,74,20
1432,2026-08-01,16,3,108,43
1433,2026-08-01,17,3,64,57
1434,2026-08-01,18,3,80,47
1435,2026-08-01,19,3,10,24
1436,2026-08-01,20,3,143,29
1437,2026-08-01,21,3,63,34
1438,2026-08-01,22,3,144,34
1439,2026-08-01,23,3,45,22
1440,2026-08-01,24,3,60,47
